subj,tokprodfr,exchprodfr,price,exp1,exp1cond,exp2,exp2cond,exp3,exp3cond,exp4,exp4cond,exp5,exp5cond,exp6,exp6cond,exp7,exp7cond,freetoken,wage,intrft,intcrit,taxloss,taxcrit,tokprodresp,exchprodresp,tokexchresp,rft,tokennum,inttok,taxtok
5,1,100,1,,,,,,,,,,,,,7,10,,,,,2,12,89,400,85,85,0,,4
5,1,100,1,,,,,,,,,,,,,7,10,,,,,2,12,51,300,47,47,0,,4
5,1,100,1,,,,,,,,,,,,,7,10,,,,,2,12,111,400,81,81,0,,30
5,1,100,1,,,,,,,,,,,,,7,10,,,,,2,12,35,100,35,35,2,,0
5,1,100,1,,,,,,,,,,,,,7,11,,,,,,,76,600,76,76,0,,0
5,1,100,1,,,,,,,,,,,,,7,11,,,,,,,24,100,24,24,0,,0
5,1,100,1,,,,,,,,,,,,,7,11,,,,,,,28,100,28,28,0,,0
5,1,100,1,,,,,,,,,,,,,7,11,,,,,,,51,200,51,51,0,,0
5,1,100,1,,,,,,,,,,,,,7,11,,,,,,,21,100,21,21,3,,0
5,1,100,1,,,,,,,,,,,,,7,13,,,,,2,18,134,900,132,132,0,,2
5,1,100,1,,,,,,,,,,,,,7,13,,,,,2,18,101,700,101,101,1,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,13,,0
5,1,100,1,,,,,,,,,,,,,7,13,,,,,2,18,129,700,127,127,0,,2
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,1,,0
5,1,100,1,,,,,,,,,,,,,7,14,,,,,5,18,84,200,59,59,4,,25
5,1,100,1,,,,,,,,,,,,,7,14,,,,,5,18,81,300,71,71,0,,10
5,1,100,1,,,,,,,,,,,,,7,14,,,,,5,18,80,300,80,80,0,,0
5,1,100,1,,,,,,,,,,,,,7,14,,,,,5,18,30,100,30,30,18,,0
5,1,100,1,,,,,,,,,,,,,7,14,,,,,5,18,76,300,76,76,12,,0
5,1,100,1,,,,,,,,,,,,,7,12,,,,,1,18,33,100,31,31,6,,2
5,1,100,1,,,,,,,,,,,,,7,12,,,,,1,18,23,100,23,23,0,,0
5,1,100,1,,,,,,,,,,,,,7,12,,,,,1,18,29,100,28,28,5,,1
5,1,100,1,,,,,,,,,,,,,7,12,,,,,1,18,34,100,34,34,0,,0
5,1,100,1,,,,,,,,,,,,,7,12,,,,,1,18,32,100,32,32,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,1,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,2,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,4,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,,0
5,1,100,1,,,,,,,,,,,,,7,16,,,,,,,23,100,23,23,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,4,,4
5,1,100,1,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,3,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,4,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,2,6,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,1,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,0,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,3,,0
5,1,100,1,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,2,,15
5,1,100,1,,,,,,,,,,,,,,,,,,,5,6,0,0,0,0,0,,0
6,1,100,1,1,1,,,,,,,,,,,,,,,,,,,62,800,62,62,13,,
6,1,100,1,1,1,,,,,,,,,,,,,,,,,,,60,100,60,60,0,,
6,1,100,1,1,1,,,,,,,,,,,,,,,,,,,74,200,74,74,60,,
6,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,60,,
6,1,100,1,1,1,,,,,,,,,,,,,,,,,,,138,400,138,138,0,,
6,10,100,1,1,3,,,,,,,,,,,,,,,,,,,140,1100,14,14,1,,
6,10,100,1,1,3,,,,,,,,,,,,,,,,,,,40,400,4,4,0,,
6,10,100,1,1,3,,,,,,,,,,,,,,,,,,,120,1100,12,12,0,,
6,10,100,1,1,3,,,,,,,,,,,,,,,,,,,40,400,4,4,0,,
6,10,100,1,1,3,,,,,,,,,,,,,,,,,,,160,1500,16,16,0,,
6,5,100,1,1,2,,,,,,,,,,,,,,,,,,,90,800,18,18,1,,
6,5,100,1,1,2,,,,,,,,,,,,,,,,,,,55,200,11,11,1,,
6,5,100,1,1,2,,,,,,,,,,,,,,,,,,,115,400,23,23,7,,
6,5,100,1,1,2,,,,,,,,,,,,,,,,,,,175,900,35,35,0,,
6,5,100,1,1,2,,,,,,,,,,,,,,,,,,,185,1400,37,37,1,,
6,2,100,1,,,,,,,,,5,2,,,,,,,,,,,63,600,63,63,18,,
6,2,100,1,,,,,,,,,5,2,,,,,,,,,,,73,800,73,73,0,,
6,2,100,1,,,,,,,,,5,2,,,,,,,,,,,84,700,84,84,6,,
6,2,100,1,,,,,,,,,5,2,,,,,,,,,,,98,600,98,98,11,,
6,2,100,1,,,,,,,,,5,2,,,,,,,,,,,107,800,107,107,0,,
6,2,50,1,,,,,,,,,5,1,,,,,,,,,,,49,1700,49,49,0,,
6,2,50,1,,,,,,,,,5,1,,,,,,,,,,,45,1450,45,45,0,,
6,2,50,1,,,,,,,,,5,1,,,,,,,,,,,20,600,20,20,1,,
6,2,50,1,,,,,,,,,5,1,,,,,,,,,,,41,1200,41,41,0,,
6,2,50,1,,,,,,,,,5,1,,,,,,,,,,,35,1200,35,35,0,,
6,2,200,1,,,,,,,,,5,3,,,,,,,,,,,62,600,62,62,36,,
6,2,200,1,,,,,,,,,5,3,,,,,,,,,,,59,400,59,59,0,,
6,2,200,1,,,,,,,,,5,3,,,,,,,,,,,69,800,69,69,28,,
6,2,200,1,,,,,,,,,5,3,,,,,,,,,,,39,600,39,39,20,,
6,2,200,1,,,,,,,,,5,3,,,,,,,,,,,42,1200,42,42,6,,
6,1,200,1,,,,,3,1,,,,,,,,,,,,,,,120,400,120,120,0,,
6,1,200,1,,,,,3,1,,,,,,,,,,,,,,,120,400,120,120,0,,
6,1,200,1,,,,,3,1,,,,,,,,,,,,,,,120,400,120,120,0,,
6,1,200,1,,,,,3,1,,,,,,,,,,,,,,,85,400,85,85,60,,
6,1,200,1,,,,,3,1,,,,,,,,,,,,,,,120,400,120,120,0,,
6,1,200,2,,,,,3,2,,,,,,,,,,,,,,,60,200,60,30,49,,
6,1,200,2,,,,,3,2,,,,,,,,,,,,,,,60,200,60,30,47,,
6,1,200,2,,,,,3,2,,,,,,,,,,,,,,,112,400,112,56,32,,
6,1,200,2,,,,,3,2,,,,,,,,,,,,,,,68,400,68,34,44,,
6,1,200,2,,,,,3,2,,,,,,,,,,,,,,,94,400,94,47,22,,
6,1,200,5,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,,
6,1,200,5,,,,,3,3,,,,,,,,,,,,,,,10,200,10,2,8,,
6,1,200,5,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,,
6,1,200,5,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,,
6,1,200,5,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,,
6,1,200,1,,,,,,,4,1,,,,,,,0,,,,,,51,600,51,51,1,,
6,1,200,1,,,,,,,4,1,,,,,,,0,,,,,,25,600,25,25,10,,
6,1,200,1,,,,,,,4,1,,,,,,,0,,,,,,33,600,33,33,7,,
6,1,200,1,,,,,,,4,1,,,,,,,0,,,,,,23,400,23,23,4,,
6,1,200,1,,,,,,,4,1,,,,,,,0,,,,,,36,600,36,36,15,,
6,1,200,1,,,,,,,4,3,,,,,,,5,,,,,,54,400,64,64,8,,
6,1,200,1,,,,,,,4,3,,,,,,,5,,,,,,54,400,64,64,11,,
6,1,200,1,,,,,,,4,3,,,,,,,5,,,,,,29,200,34,34,11,,
6,1,200,1,,,,,,,4,3,,,,,,,5,,,,,,53,400,63,63,8,,
6,1,200,1,,,,,,,4,3,,,,,,,5,,,,,,71,400,81,81,6,,
6,1,200,1,,,,,,,4,4,,,,,,,10,,,,,,27,400,47,47,10,,
6,1,200,1,,,,,,,4,4,,,,,,,10,,,,,,14,200,24,24,14,,
6,1,200,1,,,,,,,4,4,,,,,,,10,,,,,,40,400,60,60,10,,
6,1,200,1,,,,,,,4,4,,,,,,,10,,,,,,20,200,30,30,25,,
6,1,200,1,,,,,,,4,4,,,,,,,10,,,,,,29,200,39,39,15,,
6,1,200,1,,,,,,,4,2,,,,,,,2,,,,,,20,200,22,22,7,,
6,1,200,1,,,,,,,4,2,,,,,,,2,,,,,,56,400,60,60,4,,
6,1,200,1,,,,,,,4,2,,,,,,,2,,,,,,36,200,38,38,32,,
6,1,200,1,,,,,,,4,2,,,,,,,2,,,,,,18,200,20,20,60,,
6,1,200,1,,,,,,,4,2,,,,,,,2,,,,,,52,200,54,54,29,,
6,1,200,1,,,,,,,4,5,,,,,,,5,,,,,,12,400,22,22,7,,
6,1,200,1,,,,,,,4,5,,,,,,,5,,,,,,9,200,14,14,5,,
6,1,200,1,,,,,,,4,5,,,,,,,5,,,,,,8,200,13,13,6,,
6,1,200,1,,,,,,,4,5,,,,,,,5,,,,,,12,600,27,27,5,,
6,1,200,1,,,2,1,,,,,,,,,,,,1,,,,,37,200,37,37,8,,
6,1,200,1,,,2,1,,,,,,,,,,,,1,,,,,30,200,30,30,20,,
6,1,200,1,,,2,1,,,,,,,,,,,,1,,,,,32,200,32,32,6,,
6,1,200,1,,,2,1,,,,,,,,,,,,1,,,,,28,200,28,28,1,,
6,1,200,1,,,2,1,,,,,,,,,,,,1,,,,,58,200,58,58,2,,
6,1,200,1,,,2,3,,,,,,,,,,,,5,,,,,12,200,60,60,50,,
6,1,200,1,,,2,3,,,,,,,,,,,,5,,,,,12,200,60,60,60,,
6,1,200,1,,,2,3,,,,,,,,,,,,5,,,,,12,200,60,60,40,,
6,1,200,1,,,2,3,,,,,,,,,,,,5,,,,,12,200,60,60,60,,
6,1,200,1,,,2,3,,,,,,,,,,,,5,,,,,12,200,60,60,5,,
6,1,200,1,,,2,4,,,,,,,,,,,,10,,,,,6,200,60,60,60,,
6,1,200,1,,,2,4,,,,,,,,,,,,10,,,,,6,200,60,60,30,,
6,1,200,1,,,2,4,,,,,,,,,,,,10,,,,,6,200,60,60,40,,
6,1,200,1,,,2,4,,,,,,,,,,,,10,,,,,6,200,60,60,10,,
6,1,200,1,,,2,4,,,,,,,,,,,,10,,,,,6,200,60,60,60,,
6,1,200,1,,,2,2,,,,,,,,,,,,2,,,,,30,200,60,60,2,,
6,1,200,1,,,2,2,,,,,,,,,,,,2,,,,,22,200,44,44,8,,
6,1,200,1,,,2,2,,,,,,,,,,,,2,,,,,30,200,60,60,0,,
6,1,200,1,,,2,2,,,,,,,,,,,,2,,,,,30,200,60,60,16,,
6,1,200,1,,,2,2,,,,,,,,,,,,2,,,,,30,200,60,60,10,,
6,1,200,1,,,2,5,,,,,,,,,,,,5,,,,,12,200,60,60,5,,
6,1,200,1,,,,,,,,,,,,,,,,5,,,,,0,0,0,0,60,,
6,1,200,1,,,2,5,,,,,,,,,,,,5,,,,,12,200,60,60,0,,
6,1,200,1,,,,,,,,,,,,,,,,5,,,,,0,0,0,0,60,,
6,1,200,1,,,2,5,,,,,,,,,,,,5,,,,,12,200,60,60,15,,
6,1,200,1,,,,,,,,,,,6,1,,,,,,,,,60,200,60,60,3,0,
6,1,200,1,,,,,,,,,,,6,1,,,,,,,,,60,200,60,60,8,0,
6,1,200,1,,,,,,,,,,,6,1,,,,,,,,,60,200,60,60,9,0,
6,1,200,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,6,1,,,,,,,,,51,200,51,51,12,0,
6,1,200,1,,,,,,,,,,,6,3,,,,,2,6,,,27,200,60,60,36,33,
6,1,200,1,,,,,,,,,,,6,3,,,,,2,6,,,15,200,60,60,60,45,
6,1,200,1,,,,,,,,,,,6,3,,,,,2,6,,,52,200,60,60,60,8,
6,1,200,1,,,,,,,,,,,6,3,,,,,2,6,,,26,200,60,60,60,34,
6,1,200,1,,,,,,,,,,,6,3,,,,,2,6,,,43,200,49,49,60,6,
6,1,200,1,,,,,,,,,,,,,,,,,5,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,,,,,,,5,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,6,4,,,,,5,6,,,33,200,60,60,60,27,
6,1,200,1,,,,,,,,,,,6,4,,,,,5,6,,,27,200,60,60,2,33,
6,1,200,1,,,,,,,,,,,,,,,,,5,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,,,,,,,1,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,,,,,,,1,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,,,,,,,1,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,,,,,,,1,6,,,0,0,0,0,2,,
6,1,200,1,,,,,,,,,,,,,,,,,1,6,,,0,0,0,0,2,,
6,1,200,1,,,,,,,,,,,6,5,,,,,2,6,,,39,200,60,60,55,21,
6,1,200,1,,,,,,,,,,,6,5,,,,,2,6,,,103,600,175,175,0,72,
6,1,200,1,,,,,,,,,,,6,5,,,,,2,6,,,57,600,72,72,21,15,
6,1,200,1,,,,,,,,,,,6,5,,,,,2,6,,,113,600,133,133,0,20,
6,1,200,1,,,,,,,,,,,6,5,,,,,2,6,,,42,600,108,108,0,66,
6,1,200,1,,,,,,,,,,,6,6,,,,,,,,,120,400,120,120,0,0,
6,1,200,1,,,,,,,,,,,6,6,,,,,,,,,120,400,120,120,0,0,
6,1,200,1,,,,,,,,,,,6,6,,,,,,,,,60,200,60,60,5,0,
6,1,200,1,,,,,,,,,,,6,6,,,,,,,,,60,200,60,60,7,0,
6,1,200,1,,,,,,,,,,,6,6,,,,,,,,,60,200,60,60,0,0,
6,1,200,1,,,,,,,,,,,6,8,,,,,2,12,,,38,200,58,58,7,20,
6,1,200,1,,,,,,,,,,,6,8,,,,,2,12,,,44,400,44,44,0,0,
6,1,200,1,,,,,,,,,,,6,8,,,,,2,12,,,15,200,27,27,8,12,
6,1,200,1,,,,,,,,,,,6,8,,,,,2,12,,,60,200,60,60,0,0,
6,1,200,1,,,,,,,,,,,,,,,,,2,12,,,0,0,0,0,18,,
6,1,200,1,,,,,,,,,,,6,9,,,,,5,12,,,9,200,9,9,1,0,
6,1,200,1,,,,,,,,,,,6,9,,,,,5,12,,,28,200,60,60,60,32,
6,1,200,1,,,,,,,,,,,6,9,,,,,5,12,,,17,200,60,60,8,43,
6,1,200,1,,,,,,,,,,,,,,,,,5,12,,,0,0,0,0,4,,
6,1,200,1,,,,,,,,,,,6,9,,,,,5,12,,,60,200,60,60,9,0,
6,1,200,1,,,,,,,,,,,6,7,,,,,1,12,,,13,200,60,60,0,47,
6,1,200,1,,,,,,,,,,,,,,,,,1,12,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,6,7,,,,,1,12,,,16,200,16,16,3,0,
6,1,200,1,,,,,,,,,,,6,7,,,,,1,12,,,28,800,28,28,0,0,
6,1,200,1,,,,,,,,,,,6,7,,,,,1,12,,,27,200,38,38,7,11,
6,1,200,1,,,,,,,,,,,6,10,,,,,2,12,,,10,200,57,57,60,47,
6,1,200,1,,,,,,,,,,,6,10,,,,,2,12,,,20,200,56,56,60,36,
6,1,200,1,,,,,,,,,,,6,10,,,,,2,12,,,53,400,105,105,9,52,
6,1,200,1,,,,,,,,,,,6,10,,,,,2,12,,,26,200,49,49,60,23,
6,1,200,1,,,,,,,,,,,6,10,,,,,2,12,,,44,200,60,60,30,16,
6,1,200,1,,,,,,,,,,,6,11,,,,,,,,,27,200,27,27,1,0,
6,1,200,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,,
6,1,200,1,,,,,,,,,,,6,11,,,,,,,,,31,200,31,31,2,0,
6,1,200,1,,,,,,,,,,,6,11,,,,,,,,,4,400,4,4,0,0,
6,1,200,1,,,,,,,,,,,6,11,,,,,,,,,34,200,34,34,11,0,
6,1,200,1,,,,,,,,,,,6,13,,,,,2,18,,,11,200,11,11,2,0,
6,1,200,1,,,,,,,,,,,6,13,,,,,2,18,,,35,200,35,35,14,0,
6,1,200,1,,,,,,,,,,,6,13,,,,,2,18,,,50,200,60,60,2,10,
6,1,200,1,,,,,,,,,,,,,,,,,2,18,,,0,0,0,0,1,,
6,1,200,1,,,,,,,,,,,6,13,,,,,2,18,,,7,200,60,60,60,53,
6,1,200,1,,,,,,,,,,,6,14,,,,,5,18,,,19,200,60,60,46,41,
6,1,200,1,,,,,,,,,,,6,14,,,,,5,18,,,45,200,60,60,12,15,
6,1,200,1,,,,,,,,,,,6,14,,,,,5,18,,,38,200,60,60,7,22,
6,1,200,1,,,,,,,,,,,6,14,,,,,5,18,,,35,200,60,60,60,25,
6,1,200,1,,,,,,,,,,,6,14,,,,,5,18,,,45,200,60,60,1,15,
6,1,200,1,,,,,,,,,,,6,12,,,,,1,18,,,49,200,49,49,14,0,
6,1,200,1,,,,,,,,,,,6,12,,,,,1,18,,,56,200,60,60,10,4,
6,1,200,1,,,,,,,,,,,6,12,,,,,1,18,,,38,200,38,38,8,0,
6,1,200,1,,,,,,,,,,,6,12,,,,,1,18,,,34,400,34,34,3,0,
6,1,200,1,,,,,,,,,,,6,12,,,,,1,18,,,37,200,55,55,35,18,
6,1,200,1,,,,,,,,,,,,,,,,,2,18,,,0,0,0,0,4,,
6,1,200,1,,,,,,,,,,,,,,,,,2,18,,,0,0,0,0,11,,
6,1,200,1,,,,,,,,,,,,,,,,,2,18,,,0,0,0,0,3,,
6,1,200,1,,,,,,,,,,,,,,,,,2,18,,,0,0,0,0,3,,
6,1,200,1,,,,,,,,,,,,,,,,,2,18,,,0,0,0,0,8,,
6,1,200,1,,,,,,,,,,,6,16,,,,,,,,,60,200,60,60,7,0,
6,1,200,1,,,,,,,,,,,6,16,,,,,,,,,10,200,10,10,9,0,
6,1,200,1,,,,,,,,,,,6,16,,,,,,,,,41,200,41,41,10,0,
6,1,200,1,,,,,,,,,,,6,16,,,,,,,,,46,200,46,46,2,0,
6,1,200,1,,,,,,,,,,,6,16,,,,,,,,,34,200,34,34,13,0,
6,1,200,1,,,,,,,,,,,6,18,,,,,2,6,,,13,200,60,60,60,47,
6,1,200,1,,,,,,,,,,,6,18,,,,,2,6,,,8,200,60,60,60,52,
6,1,200,1,,,,,,,,,,,6,18,,,,,2,6,,,42,200,60,60,1,18,
6,1,200,1,,,,,,,,,,,,,,,,,2,6,,,0,0,0,0,9,,
6,1,200,1,,,,,,,,,,,6,18,,,,,2,6,,,14,200,60,60,0,46,
6,1,200,1,,,,,,,,,,,6,19,,,,,5,6,,,75,400,110,110,1,35,
6,1,200,1,,,,,,,,,,,6,19,,,,,5,6,,,18,200,60,60,60,42,
6,1,200,1,,,,,,,,,,,6,19,,,,,5,6,,,24,200,60,60,0,36,
6,1,200,1,,,,,,,,,,,6,19,,,,,5,6,,,19,200,60,60,60,41,
6,1,200,1,,,,,,,,,,,6,19,,,,,5,6,,,34,200,60,60,60,26,
6,1,200,1,,,,,,,,,,,,,,,,,2,6,,,60,200,60,60,1,0,
6,1,200,1,,,,,,,,,,,,,,,,,2,6,,,11,200,60,60,60,49,
6,1,200,1,,,,,,,,,,,,,,,,,2,6,,,10,200,60,60,60,50,
6,1,200,1,,,,,,,,,,,,,,,,,2,6,,,60,200,60,60,2,0,
6,1,200,1,,,,,,,,,,,,,,,,,2,6,,,10,200,60,60,60,50,
6,1,200,1,,,,,,,,,,,6,17,,,,,1,6,,,20,400,120,120,0,100,
6,1,200,1,,,,,,,,,,,6,17,,,,,1,6,,,18,400,120,120,0,102,
6,1,200,1,,,,,,,,,,,6,17,,,,,1,6,,,22,400,54,54,45,32,
6,1,200,1,,,,,,,,,,,6,17,,,,,1,6,,,40,200,60,60,40,20,
6,1,200,1,,,,,,,,,,,6,17,,,,,1,6,,,29,200,36,36,60,7,
6,1,200,1,,,,,,,,,,,,,,,,,5,6,,,7,200,60,60,60,53,
6,1,200,1,,,,,,,,,,,,,,,,,5,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,,,,,,,5,6,,,6,200,60,60,3,54,
6,1,200,1,,,,,,,,,,,,,,,,,5,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,,,,,,,5,6,,,0,0,0,0,60,,
6,1,200,1,,,,,,,,,,,,,7,1,,,,,,,55,200,55,55,8,,0
6,1,200,1,,,,,,,,,,,,,7,1,,,,,,,60,200,60,60,1,,0
6,1,200,1,,,,,,,,,,,,,7,1,,,,,,,60,200,60,60,7,,0
6,1,200,1,,,,,,,,,,,,,7,1,,,,,,,43,200,43,43,1,,0
6,1,200,1,,,,,,,,,,,,,7,1,,,,,,,60,200,60,60,25,,0
6,1,100,1,,,,,,,,,,,,,7,3,,,,,2,6,110,100,22,22,4,,88
6,1,100,1,,,,,,,,,,,,,7,3,,,,,2,6,134,100,56,56,4,,78
6,1,100,1,,,,,,,,,,,,,7,3,,,,,2,6,64,100,54,54,4,,10
6,1,100,1,,,,,,,,,,,,,7,3,,,,,2,6,60,100,60,60,4,,0
6,1,100,1,,,,,,,,,,,,,7,3,,,,,2,6,106,100,40,40,4,,66
6,1,100,1,,,,,,,,,,,,,7,4,,,,,5,6,15,900,15,15,1,,0
6,1,100,1,,,,,,,,,,,,,7,4,,,,,5,6,9,100,4,4,0,,5
6,1,100,1,,,,,,,,,,,,,7,4,,,,,5,6,45,100,30,30,2,,15
6,1,100,1,,,,,,,,,,,,,7,4,,,,,5,6,8,300,8,8,1,,0
6,1,100,1,,,,,,,,,,,,,7,4,,,,,5,6,38,200,13,13,1,,25
6,1,100,1,,,,,,,,,,,,,7,2,,,,,1,6,22,100,22,22,13,,0
6,1,100,1,,,,,,,,,,,,,7,2,,,,,1,6,56,200,38,38,8,,18
6,1,100,1,,,,,,,,,,,,,7,2,,,,,1,6,39,200,24,24,8,,15
6,1,100,1,,,,,,,,,,,,,7,2,,,,,1,6,35,500,16,16,2,,19
6,1,100,1,,,,,,,,,,,,,7,2,,,,,1,6,92,500,76,76,6,,16
6,1,100,1,,,,,,,,,,,,,7,5,,,,,2,6,33,300,19,19,5,,14
6,1,100,1,,,,,,,,,,,,,7,5,,,,,2,6,34,100,12,12,13,,22
6,1,100,1,,,,,,,,,,,,,7,5,,,,,2,6,35,100,35,35,3,,0
6,1,100,1,,,,,,,,,,,,,7,5,,,,,2,6,19,200,15,15,0,,4
6,1,100,1,,,,,,,,,,,,,7,5,,,,,2,6,13,100,13,13,1,,0
6,1,100,1,,,,,,,,,,,,,7,6,,,,,,,11,700,11,11,1,,0
6,1,100,1,,,,,,,,,,,,,7,6,,,,,,,6,100,6,6,0,,0
6,1,100,1,,,,,,,,,,,,,7,6,,,,,,,11,100,11,11,0,,0
6,1,100,1,,,,,,,,,,,,,7,6,,,,,,,3,100,3,3,4,,0
6,1,100,1,,,,,,,,,,,,,7,6,,,,,,,7,100,7,7,0,,0
6,1,100,1,,,,,,,,,,,,,7,8,,,,,2,12,14,1000,14,14,2,,0
6,1,100,1,,,,,,,,,,,,,7,8,,,,,2,12,6,100,6,6,1,,0
6,1,100,1,,,,,,,,,,,,,7,8,,,,,2,12,9,100,9,9,0,,0
6,1,100,1,,,,,,,,,,,,,7,8,,,,,2,12,7,500,7,7,0,,0
6,1,100,1,,,,,,,,,,,,,7,8,,,,,2,12,12,100,12,12,3,,0
6,1,100,1,,,,,,,,,,,,,7,9,,,,,5,12,85,300,45,45,0,,40
6,1,100,1,,,,,,,,,,,,,7,9,,,,,5,12,90,300,35,35,0,,55
6,1,100,1,,,,,,,,,,,,,7,9,,,,,5,12,69,400,34,34,1,,35
6,1,100,1,,,,,,,,,,,,,7,9,,,,,5,12,18,300,18,18,0,,0
6,1,100,1,,,,,,,,,,,,,7,9,,,,,5,12,39,600,24,24,1,,15
6,1,100,1,,,,,,,,,,,,,7,7,,,,,1,12,21,200,19,19,14,,2
6,1,100,1,,,,,,,,,,,,,7,7,,,,,1,12,27,200,18,18,11,,9
6,1,100,1,,,,,,,,,,,,,7,7,,,,,1,12,26,200,25,25,4,,1
6,1,100,1,,,,,,,,,,,,,7,7,,,,,1,12,97,100,14,14,18,,83
6,1,100,1,,,,,,,,,,,,,7,7,,,,,1,12,22,100,22,22,2,,0
6,1,100,1,,,,,,,,,,,,,7,10,,,,,,,60,100,60,60,23,,0
6,1,100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,,0
6,1,100,1,,,,,,,,,,,,,7,10,,,,,,,52,100,52,52,13,,0
6,1,100,1,,,,,,,,,,,,,7,10,,,,,,,53,100,53,53,34,,0
6,1,100,1,,,,,,,,,,,,,7,10,,,,,,,16,500,16,16,1,,0
6,1,100,1,,,,,,,,,,,,,7,13,,,,,2,18,58,100,18,18,16,,40
6,1,100,1,,,,,,,,,,,,,7,13,,,,,2,18,27,200,21,21,23,,6
6,1,100,1,,,,,,,,,,,,,7,13,,,,,2,18,6,300,6,6,0,,0
6,1,100,1,,,,,,,,,,,,,,,,,,,2,18,0,0,0,0,0,,0
6,1,100,1,,,,,,,,,,,,,7,13,,,,,2,18,8,100,8,8,0,,0